answer_id,visit_id,question_id,campaign_code,intervention_point_code,question_type,answer,expected_answer,created_at,updated_at_sys
9115,1606,584,CAM00066,PDV000066,S,Farmacia de pueblo,,2026-02-20,2026-05-12
9116,1606,586,CAM00066,PDV000066,S,1,,2026-02-20,2026-05-12
9117,1606,578,CAM00066,PDV000066,S,,,2026-02-20,2026-05-12
9118,1606,583,CAM00066,PDV000066,M,Sacar del cajon,No,2026-02-20,2026-05-12
9119,1606,581,CAM00066,PDV000066,S,Farmacia cerrada,Si,2026-02-20,2026-05-12
9120,1606,587,CAM00066,PDV000066,N,60,,2026-02-20,2026-05-12
9121,1606,580,CAM00066,PDV000066,T,Farmacéutico adjunto,No,2026-02-20,2026-05-12
9122,1607,581,CAM00066,PDV000027,S,Rechaza formación,No,2026-02-17,2026-05-13
9123,1607,587,CAM00066,PDV000027,N,3,,2026-02-17,2026-05-13
9124,1607,585,CAM00066,PDV000027,S,"0, No esta expuesto",,2026-02-17,2026-05-13
9125,1607,582,CAM00066,PDV000027,S,2,,2026-02-17,2026-05-13
9126,1607,578,CAM00066,PDV000027,S,No,Si,2026-02-17,2026-05-13
9127,1607,584,CAM00066,PDV000027,S,,,2026-02-17,2026-05-13
9128,1607,583,CAM00066,PDV000027,M,Segundo espacio,,2026-02-17,2026-05-13
9129,1607,586,CAM00066,PDV000027,S,6,Si,2026-02-17,2026-05-13
9130,1607,579,CAM00066,PDV000027,T,Sin comentarios,Si,2026-02-17,2026-05-13
9131,1607,580,CAM00066,PDV000027,T,OK,,2026-02-17,2026-05-13
9132,1608,582,CAM00066,PDV000168,S,9,Si,2026-02-15,2026-05-04
9133,1608,580,CAM00066,PDV000168,T,Auxiliar de farmacia,Si,2026-02-15,2026-05-04
9134,1608,584,CAM00066,PDV000168,S,Otro,,2026-02-15,2026-05-04
9135,1608,586,CAM00066,PDV000168,S,6,,2026-02-15,2026-05-04
9136,1608,587,CAM00066,PDV000168,N,90,,2026-02-15,2026-05-04
9137,1608,585,CAM00066,PDV000168,S,,No,2026-02-15,2026-05-04
9138,1609,585,CAM00066,PDV000017,S,3,,2026-02-19,2026-04-18
9139,1609,587,CAM00066,PDV000017,N,,,2026-02-19,2026-04-18
9140,1609,578,CAM00066,PDV000017,S,Si,,2026-02-19,2026-04-18
9141,1609,586,CAM00066,PDV000017,S,4,,2026-02-19,2026-04-18
9142,1609,580,CAM00066,PDV000017,T,Titular disponible,,2026-02-19,2026-04-18
9143,1609,584,CAM00066,PDV000017,S,Farmacia de pueblo,No,2026-02-19,2026-04-18
9144,1609,583,CAM00066,PDV000017,M,Sacar del cajon,,2026-02-19,2026-04-18
9145,1609,582,CAM00066,PDV000017,S,1,,2026-02-19,2026-04-18
9146,1609,581,CAM00066,PDV000017,S,Rechaza formación,,2026-02-19,2026-04-18
9147,1609,579,CAM00066,PDV000017,T,Sin comentarios,No,2026-02-19,2026-04-18
9148,1610,582,CAM00066,PDV000162,S,8,,2026-02-03,2026-03-14
9149,1610,581,CAM00066,PDV000162,S,No es una farmacia,,2026-02-03,2026-03-14
9150,1610,584,CAM00066,PDV000162,S,Otro,Si,2026-02-03,2026-03-14
9151,1610,586,CAM00066,PDV000162,S,4,,2026-02-03,2026-03-14
9152,1610,580,CAM00066,PDV000162,T,Titular disponible,,2026-02-03,2026-03-14
9153,1610,578,CAM00066,PDV000162,S,Si,,2026-02-03,2026-03-14
9154,1611,585,CAM00066,PDV000172,S,"0, No esta expuesto",Si,2026-02-19,2026-04-11
9155,1611,586,CAM00066,PDV000172,S,10 o mas,No,2026-02-19,2026-04-11
9156,1611,580,CAM00066,PDV000172,T,OK,,2026-02-19,2026-04-11
9157,1611,581,CAM00066,PDV000172,,Farmacia cerrada,,2026-02-19,2026-04-11
9158,1611,579,CAM00066,PDV000172,T,Titular disponible,,2026-02-19,2026-04-11
9159,1611,578,CAM00066,PDV000172,S,Si,,2026-02-19,2026-04-11
9160,1612,583,CAM00066,PDV000131,M,Ampliar facings,,2026-02-19,2026-04-03
9161,1612,581,CAM00066,PDV000131,S,Farmacia cerrada,,2026-02-19,2026-04-03
9162,1612,,CAM00066,PDV000131,S,Si,Si,2026-02-19,2026-04-03
9163,1612,582,CAM00066,PDV000131,S,,,2026-02-19,2026-04-03
9164,1612,579,CAM00066,PDV000131,T,Pendiente de confirmar,Si,2026-02-19,2026-04-03
9165,1612,585,CAM00066,PDV000131,S,,Si,2026-02-19,2026-04-03
9166,1613,578,CAM00066,PDV000213,S,Si,,2026-03-02,2026-04-29
9167,1613,587,CAM00066,PDV000213,N,3,Si,2026-03-02,2026-04-29
9168,1613,582,CAM00066,PDV000213,S,10 o mas,,2026-03-02,2026-04-29
9169,1613,584,CAM00066,PDV000213,S,Farmacia con producto expuesto,,2026-03-02,2026-04-29
9170,1613,583,CAM00066,PDV000213,M,Sacar del cajon,,2026-03-02,2026-04-29
9171,1613,579,CAM00066,PDV000213,T,Auxiliar de farmacia,,2026-03-02,2026-04-29
9172,1614,584,CAM00066,PDV000009,S,Otro,No,2026-02-20,2026-03-27
9173,1614,581,CAM00066,PDV000009,S,Rechaza formación,,2026-02-20,2026-03-27
9174,1614,583,CAM00066,PDV000009,M,Sacar del cajon,,2026-02-20,2026-03-27
9175,1614,582,CAM00066,PDV000009,S,2,,2026-02-20,2026-03-27
9176,1614,586,CAM00066,PDV000009,S,7,,2026-02-20,2026-03-27
9177,1614,579,CAM00066,PDV000009,T,Titular disponible,,2026-02-20,2026-03-27
9178,1615,582,CAM00066,PDV000153,S,9 ,Si,2026-03-24,2026-05-07
9179,1615,581,CAM00066,PDV000153,S,Rechaza formación,No,2026-03-24,2026-05-07
9180,1615,587,CAM00066,PDV000153,N,45,,2026-03-24,2026-05-07
9181,1615,584,CAM00066,PDV000153,S,Otro,No,2026-03-24,2026-05-07
9182,1615,579,CAM00066,PDV000153,T,Auxiliar de farmacia,No,2026-03-24,2026-05-07
9183,1615,583,CAM00066,PDV000153,M,Mejora planograma,Si,2026-03-24,2026-05-07
9184,1616,,CAM00066,PDV000080,,No,,2026-03-20,2026-05-03
9185,1616,585,CAM00066,PDV000080,S,7,,2026-03-20,2026-05-03
9186,1616,581,CAM00066,PDV000080,S,Farmacia cerrada,,2026-03-20,2026-05-03
9187,1616,582,CAM00066,PDV000080,S,8,,2026-03-20,2026-05-03
9188,1616,583,CAM00066,PDV000080,M,Sacar del cajon,,2026-03-20,2026-05-03
9189,1616,586,CAM00066,PDV000080,S,10 o mas,,2026-03-20,2026-05-03
9190,1616,587,CAM00066,PDV000080,N,5,No,2026-03-20,2026-05-03
9191,1616,579,CAM00066,PDV000080,T,OK,,2026-03-20,2026-05-03
9192,1616,584,CAM00066,PDV000080,S,Farmacia pequeña,,2026-03-20,2026-05-03
9193,1616,580,CAM00066,PDV000080,T,Pendiente de confirmar,,2026-03-20,2026-05-03
9194,1617,580,CAM00066,PDV000243,T,Auxiliar de farmacia,,2026-03-27,2026-04-27
9195,1617,579,CAM00066,PDV000243,T,Sin comentarios,,2026-03-27,2026-04-27
9196,1617,582,CAM00066,PDV000243,S,"0, No lo trabajan",Si,2026-03-27,2026-04-27
9197,1617,587,CAM00066,PDV000243,N,2,,2026-03-27,2026-04-27
9198,1617,583,CAM00066,PDV000243,M,Segundo espacio,,2026-03-27,2026-04-27
9199,1617,581,CAM00066,PDV000243,S,,,2026-03-27,2026-04-27
9200,1618,586,CAM00066,PDV000074,S,"0, No esta expuesto",,2026-03-01,2026-04-27
9201,1618,578,CAM00066,PDV000074,S,Si,,2026-03-01,2026-04-27
9202,1618,582,CAM00066,PDV000074,S,7,,2026-03-01,2026-04-27
9203,1618,580,CAM00066,PDV000074,T,Sin comentarios,,2026-03-01,2026-04-27
9204,1618,585,CAM00066,PDV000074,S,7,,2026-03-01,2026-04-27
9205,1618,583,CAM00066,PDV000074,M,Sacar del cajon,Si,2026-03-01,2026-04-27
9206,1619,585,CAM00066,PDV000180,S,10 o mas,,2026-02-23,2026-05-04
9207,1619,583,CAM00066,PDV000180,M,Mejora altura,,2026-02-23,2026-05-04
9208,1619,584,CAM00066,PDV000180,S,Farmacia de pueblo,,2026-02-23,2026-05-04
9209,1619,587,CAM00066,PDV000180,,15,,2026-02-23,2026-05-04
9210,1619,578,CAM00066,PDV000180,S,No,No,2026-02-23,2026-05-04
9211,1619,582,CAM00066,PDV000180,S,6,Si,2026-02-23,2026-05-04
9212,1619,580,CAM00066,PDV000180,T,Pendiente de confirmar,,2026-02-23,2026-05-04
9213,1619,579,CAM00066,PDV000180,T,Pendiente de confirmar,Si,2026-02-23,2026-05-04
9214,1619,586,CAM00066,PDV000180,S,3,Si,2026-02-23,2026-05-04
9215,1619,581,CAM00066,PDV000180,S,Rechaza formación,,2026-02-23,2026-05-04
9216,1620,582,CAM00066,PDV000039,S,,,2026-03-07,2026-03-29
9217,1620,580,CAM00066,PDV000039,T,OK,,2026-03-07,2026-03-29
9218,1620,578,CAM00066,PDV000039,S,,,2026-03-07,2026-03-29
9219,1620,583,CAM00066,PDV000039,M,Ampliar facings,No,2026-03-07,2026-03-29
9220,1620,586,CAM00066,PDV000039,S,1,,2026-03-07,2026-03-29
9221,1620,587,CAM00066,PDV000039,N,10,,2026-03-07,2026-03-29
9222,1621,586,CAM00066,PDV000050,S,"0, No esta expuesto",No,2026-02-24,2026-05-05
9223,1621,582,CAM00066,PDV000050,S,,No,2026-02-24,2026-05-05
9224,1621,587,CAM00066,PDV000050,N,,,2026-02-24,2026-05-05
9225,1621,584,CAM00066,PDV000050,,Farmacia pequeña,No,2026-02-24,2026-05-05
9226,1621,583,CAM00066,PDV000050,M,Sacar del cajon,,2026-02-24,2026-05-05
9227,1621,578,CAM00066,PDV000050,S,No,,2026-02-24,2026-05-05
9228,1622,580,CAM00066,PDV000162,T,Titular disponible,,2026-03-29,2026-04-20
9229,1622,581,CAM00066,PDV000162,S,Rechaza formación,Si,2026-03-29,2026-04-20
9230,1622,585,CAM00066,PDV000162,,,,2026-03-29,2026-04-20
9231,1622,579,CAM00066,PDV000162,T,OK,Si,2026-03-29,2026-04-20
9232,1622,582,CAM00066,PDV000162,S,,Si,2026-03-29,2026-04-20
9233,1622,584,CAM00066,PDV000162,S,Farmacia orientada dermo,,2026-03-29,2026-04-20
9234,1622,583,CAM00066,PDV000162,,Ampliar facings,Si,2026-03-29,2026-04-20
9235,1622,578,CAM00066,PDV000162,S,Si,,2026-03-29,2026-04-20
9236,1622,587,CAM00066,PDV000162,N,2,,2026-03-29,2026-04-20
9237,1622,586,CAM00066,PDV000162,S,9,No,2026-03-29,2026-04-20
9238,1623,582,CAM00066,PDV000144,S,6,No,2026-03-01,2026-04-03
9239,1623,584,CAM00066,PDV000144,S,Farmacia pequeña,Si,2026-03-01,2026-04-03
9240,1623,579,CAM00066,PDV000144,T,Auxiliar de farmacia,,2026-03-01,2026-04-03
9241,1623,581,CAM00066,PDV000144,S,Farmacia cerrada,,2026-03-01,2026-04-03
9242,1623,585,CAM00066,PDV000144,S,10 o mas,,2026-03-01,2026-04-03
9243,1623,578,CAM00066,PDV000144,S,No,Si,2026-03-01,2026-04-03
9244,1624,581,CAM00066,PDV000131,S,Farmacia cerrada,Si,2026-02-10,2026-02-20
9245,1624,579,CAM00066,PDV000131,T,Auxiliar de farmacia,,2026-02-10,2026-02-20
9246,1624,578,CAM00066,PDV000131,S,No,,2026-02-10,2026-02-20
9247,1624,582,CAM00066,PDV000131,S,6,,2026-02-10,2026-02-20
9248,1624,580,CAM00066,PDV000131,T,Titular disponible,,2026-02-10,2026-02-20
9249,1624,583,CAM00066,PDV000131,M,Mejora altura,,2026-02-10,2026-02-20
9250,1625,582,CAM00066,PDV000139,S,9,,2026-03-28,2026-04-25
9251,1625,584,CAM00066,PDV000139,S,Farmacia con producto expuesto,No,2026-03-28,2026-04-25
9252,1625,578,CAM00066,PDV000139,S,No,No,2026-03-28,2026-04-25
9253,1625,580,CAM00066,PDV000139,T,OK,,2026-03-28,2026-04-25
9254,1625,586,CAM00066,PDV000139,S,3,,2026-03-28,2026-04-25
9255,1625,581,CAM00066,PDV000139,,No es una farmacia,,2026-03-28,2026-04-25
9256,1626,581,CAM00066,,S,Farmacia cerrada,,2026-03-05,2026-03-24
9257,1626,586,CAM00066,,S,"0, No lo trabajan",,2026-03-05,2026-03-24
9258,1626,587,CAM00066,,N,10,,2026-03-05,2026-03-24
9259,1626,585,CAM00066,,S,4,,2026-03-05,2026-03-24
9260,1626,580,CAM00066,,T,Sin comentarios,No,2026-03-05,2026-03-24
9261,1626,578,CAM00066,,S,No,,2026-03-05,2026-03-24
9262,1627,,CAM00066,PDV000190,T,OK,No,2026-03-21,2026-05-16
9263,1627,585,CAM00066,PDV000190,S,9,,2026-03-21,2026-05-16
9264,1627,587,CAM00066,PDV000190,N,20,,2026-03-21,2026-05-16
9265,1627,583,CAM00066,PDV000190,M,,,2026-03-21,2026-05-16
9266,1627,586,CAM00066,PDV000190,S,4,Si,2026-03-21,2026-05-16
9267,1627,584,CAM00066,PDV000190,S,Farmacia pequeña,,2026-03-21,2026-05-16
9268,1628,587,CAM00066,PDV000242,N,60,Si,2026-03-28,2026-04-12
9269,1628,584,CAM00066,PDV000242,S,,No,2026-03-28,2026-04-12
9270,1628,579,CAM00066,PDV000242,T,Titular disponible,,2026-03-28,2026-04-12
9271,1628,583,CAM00066,PDV000242,M,Mejora planograma,,2026-03-28,2026-04-12
9272,1628,582,CAM00066,PDV000242,S,10 o mas,,2026-03-28,2026-04-12
9273,1628,578,CAM00066,PDV000242,S,Si ,,2026-03-28,2026-04-12
9274,1629,584,CAM00066,PDV000005,S,Farmacia con producto expuesto,No,2026-02-15,2026-03-27
9275,1629,587,CAM00066,PDV000005,N,20,,2026-02-15,2026-03-27
9276,1630,600,CAM00067,PDV000227,M,Sacar del cajon,,2026-03-03,2026-04-27
9277,1630,589,CAM00067,PDV000227,S,Si,No,2026-03-03,2026-04-27
9278,1630,593,CAM00067,PDV000227,T,Auxiliar de farmacia,Si,2026-03-03,2026-04-27
9279,1630,598,CAM00067,PDV000227,,30,,2026-03-03,2026-04-27
9280,1630,599,CAM00067,PDV000227,S,Farmacia cerrada,,2026-03-03,2026-04-27
9281,1630,594,CAM00067,PDV000227,S,"0, No esta expuesto",,2026-03-03,2026-04-27
9282,1630,591,CAM00067,PDV000227,T,Titular disponible,Si,2026-03-03,2026-04-27
9283,1630,,CAM00067,PDV000227,T,Auxiliar de farmacia,Si,2026-03-03,2026-04-27
9284,1631,588,CAM00067,PDV000197,T,Farmacéutico adjunto,,2026-01-29,2026-02-19
9285,1631,600,CAM00067,PDV000197,M,Mejora altura,,2026-01-29,2026-02-19
9286,1631,592,CAM00067,PDV000197,S,,,2026-01-29,2026-02-19
9287,1631,598,CAM00067,PDV000197,,30,,2026-01-29,2026-02-19
9288,1631,597,CAM00067,PDV000197,S,,,2026-01-29,2026-02-19
9289,1631,589,CAM00067,PDV000197,S,No,No,2026-01-29,2026-02-19
9290,1631,594,CAM00067,PDV000197,S,7,No,2026-01-29,2026-02-19
9291,1631,596,CAM00067,PDV000197,S,9,,2026-01-29,2026-02-19
9292,1631,599,CAM00067,PDV000197,S,No es una farmacia,,2026-01-29,2026-02-19
9293,1631,591,CAM00067,PDV000197,T,Auxiliar de farmacia,,2026-01-29,2026-02-19
9294,1631,595,CAM00067,PDV000197,M,Segundo espacio,,2026-01-29,2026-02-19
9295,1631,593,CAM00067,PDV000197,T,OK,,2026-01-29,2026-02-19
9296,1631,590,CAM00067,PDV000197,S,Si,,2026-01-29,2026-02-19
9297,1632,591,CAM00067,,T,Pendiente de confirmar,,2026-02-15,2026-02-27
9298,1632,600,CAM00067,,M,Segundo espacio,,2026-02-15,2026-02-27
9299,1632,598,CAM00067,,N,,,2026-02-15,2026-02-27
9300,1632,596,CAM00067,,S,1,No,2026-02-15,2026-02-27
9301,1632,595,CAM00067,,M,Sacar del cajon,Si,2026-02-15,2026-02-27
9302,1632,594,CAM00067,,S,6,,2026-02-15,2026-02-27
9303,1632,590,CAM00067,,S,Si,,2026-02-15,2026-02-27
9304,1632,593,CAM00067,,T,OK,No,2026-02-15,2026-02-27
9305,1633,597,CAM00067,PDV000222,S,Farmacia blanca,,2026-01-24,2026-03-02
9306,1633,593,CAM00067,PDV000222,T,Titular disponible,Si,2026-01-24,2026-03-02
9307,1633,590,CAM00067,PDV000222,S,,,2026-01-24,2026-03-02
9308,1633,592,CAM00067,PDV000222,S,Escaparate ocupado,,2026-01-24,2026-03-02
9309,1633,594,CAM00067,PDV000222,S,,No,2026-01-24,2026-03-02
9310,1633,595,CAM00067,PDV000222,M,Ampliar facings,,2026-01-24,2026-03-02
9311,1633,589,CAM00067,PDV000222,S,No,,2026-01-24,2026-03-02
9312,1633,591,CAM00067,PDV000222,T,OK,No,2026-01-24,2026-03-02
9313,1634,593,CAM00067,PDV000247,T,OK,No,2026-01-17,2026-02-07
9314,1634,598,CAM00067,PDV000247,N,45,,2026-01-17,2026-02-07
9315,1634,594,CAM00067,PDV000247,S,,,2026-01-17,2026-02-07
9316,1635,600,CAM00067,PDV000199,M,Sacar del cajon,,2026-01-24,2026-03-16
9317,1635,592,CAM00067,PDV000199,S,,Si,2026-01-24,2026-03-16
9318,1635,597,CAM00067,PDV000199,S,Otro,No,2026-01-24,2026-03-16
9319,1636,594,CAM00067,PDV000044,S,4,,2026-01-16,2026-03-20
9320,1636,597,CAM00067,PDV000044,S,Otro,Si,2026-01-16,2026-03-20
9321,1636,596,CAM00067,PDV000044,S,9,No,2026-01-16,2026-03-20
9322,1636,,CAM00067,PDV000044,S,Rechaza formación,,2026-01-16,2026-03-20
9323,1636,591,CAM00067,PDV000044,T,OK,,2026-01-16,2026-03-20
9324,1636,589,CAM00067,PDV000044,S,No,,2026-01-16,2026-03-20
9325,1636,593,CAM00067,PDV000044,T,Pendiente de confirmar,No,2026-01-16,2026-03-20
9326,1636,600,CAM00067,PDV000044,M,Mejora planograma,,2026-01-16,2026-03-20
9327,1637,591,CAM00067,PDV000021,T,OK,,2026-02-28,2026-05-13
9328,1637,596,CAM00067,PDV000021,S,1,,2026-02-28,2026-05-13
9329,1637,588,CAM00067,PDV000021,T,OK,,2026-02-28,2026-05-13
9330,1637,592,CAM00067,PDV000021,S,Escaparate ocupado,,2026-02-28,2026-05-13
9331,1637,595,CAM00067,PDV000021,M,Mejora altura,No,2026-02-28,2026-05-13
9332,1637,594,CAM00067,PDV000021,S,,,2026-02-28,2026-05-13
9333,1637,600,CAM00067,PDV000021,M,Sacar del cajon,Si,2026-02-28,2026-05-13
9334,1637,593,CAM00067,PDV000021,T,Titular disponible,,2026-02-28,2026-05-13
9335,1637,599,CAM00067,PDV000021,S,Formación OK,No,2026-02-28,2026-05-13
9336,1637,589,CAM00067,PDV000021,S,Si,,2026-02-28,2026-05-13
9337,1637,590,CAM00067,PDV000021,S,"No, rechazan la instalación",,2026-02-28,2026-05-13
9338,1637,598,CAM00067,PDV000021,N,20,No,2026-02-28,2026-05-13
9339,1637,597,CAM00067,PDV000021,S,Farmacia blanca,,2026-02-28,2026-05-13
9340,1638,596,CAM00067,PDV000092,,"0, No tienen stock",,2026-01-17,2026-01-24
9341,1638,600,CAM00067,PDV000092,M,Segundo espacio,,2026-01-17,2026-01-24
9342,1638,595,CAM00067,PDV000092,,Mejora altura,,2026-01-17,2026-01-24
9343,1638,597,CAM00067,PDV000092,S,Farmacia de pueblo,Si,2026-01-17,2026-01-24
9344,1638,594,CAM00067,PDV000092,S,1,,2026-01-17,2026-01-24
9345,1638,599,CAM00067,PDV000092,S,Formación OK,,2026-01-17,2026-01-24
9346,1638,588,CAM00067,PDV000092,T,Pendiente de confirmar,,2026-01-17,2026-01-24
9347,1638,598,CAM00067,PDV000092,N,45,,2026-01-17,2026-01-24
9348,1639,594,CAM00067,PDV000084,S,8,,2026-03-09,2026-04-25
9349,1639,595,CAM00067,PDV000084,M,Mejora planograma,,2026-03-09,2026-04-25
9350,1639,,CAM00067,PDV000084,S,No dispone de escaparate,Si,2026-03-09,2026-04-25
9351,1640,590,CAM00067,PDV000190,S,,,2026-01-15,2026-02-18
9352,1640,600,CAM00067,PDV000190,M,Mejora altura,,2026-01-15,2026-02-18
9353,1640,592,CAM00067,PDV000190,S,Escaparate ocupado,No,2026-01-15,2026-02-18
9354,1640,593,CAM00067,PDV000190,T,Farmacéutico adjunto,Si,2026-01-15,2026-02-18
9355,1640,596,CAM00067,PDV000190,S,1,,2026-01-15,2026-02-18
9356,1640,597,CAM00067,PDV000190,S,Farmacia de pueblo,,2026-01-15,2026-02-18
9357,1640,589,CAM00067,PDV000190,S,,,2026-01-15,2026-02-18
9358,1640,591,CAM00067,PDV000190,T,Titular disponible,,2026-01-15,2026-02-18
9359,1641,589,CAM00067,PDV000153,S,,,2026-01-26,2026-04-09
9360,1641,598,CAM00067,PDV000153,N,60,,2026-01-26,2026-04-09
9361,1641,595,CAM00067,PDV000153,M,Segundo espacio,,2026-01-26,2026-04-09
9362,1641,599,CAM00067,PDV000153,S,Rechaza formación,,2026-01-26,2026-04-09
9363,1641,600,CAM00067,PDV000153,M,Segundo espacio,,2026-01-26,2026-04-09
9364,1641,590,CAM00067,PDV000153,S,"No, rechazan la instalación",,2026-01-26,2026-04-09
9365,1641,,CAM00067,PDV000153,S,7 ,,2026-01-26,2026-04-09
9366,1641,596,CAM00067,PDV000153,S,8,,2026-01-26,2026-04-09
9367,1641,592,CAM00067,PDV000153,S,No está titular,,2026-01-26,2026-04-09
9368,1641,588,CAM00067,PDV000153,T,OK,No,2026-01-26,2026-04-09
9369,1641,593,CAM00067,PDV000153,T,Pendiente de confirmar,No,2026-01-26,2026-04-09
9370,1641,597,CAM00067,PDV000153,,Farmacia con producto expuesto,,2026-01-26,2026-04-09
9371,1641,591,CAM00067,PDV000153,T,OK,,2026-01-26,2026-04-09
9372,1642,589,CAM00067,PDV000168,,Si,No,2026-02-06,2026-02-13
9373,1642,592,CAM00067,PDV000168,S,No dispone de escaparate,Si,2026-02-06,2026-02-13
9374,1642,593,CAM00067,PDV000168,T,OK,,2026-02-06,2026-02-13
9375,1642,,CAM00067,PDV000168,T,OK,,2026-02-06,2026-02-13
9376,1642,588,CAM00067,PDV000168,T,Auxiliar de farmacia,,2026-02-06,2026-02-13
9377,1642,595,CAM00067,PDV000168,M,Ampliar facings,Si,2026-02-06,2026-02-13
9378,1642,598,CAM00067,PDV000168,N, 90 ,,2026-02-06,2026-02-13
9379,1642,594,CAM00067,PDV000168,S,"0, No esta expuesto",,2026-02-06,2026-02-13
9380,1642,600,CAM00067,PDV000168,M,Mejora altura,No,2026-02-06,2026-02-13
9381,1642,596,CAM00067,PDV000168,S,,Si,2026-02-06,2026-02-13
9382,1642,597,CAM00067,PDV000168,S,Farmacia de pueblo ,,2026-02-06,2026-02-13
9383,1642,590,CAM00067,PDV000168,S,Si,,2026-02-06,2026-02-13
9384,1642,599,CAM00067,PDV000168,S,Formación OK,,2026-02-06,2026-02-13
9385,1643,597,CAM00067,PDV000081,,Farmacia orientada dermo,,2026-03-05,2026-03-22
9386,1643,590,CAM00067,PDV000081,S,,,2026-03-05,2026-03-22
9387,1643,588,CAM00067,PDV000081,T,Sin comentarios,,2026-03-05,2026-03-22
9388,1643,600,CAM00067,PDV000081,M,Mejora planograma,No,2026-03-05,2026-03-22
9389,1643,598,CAM00067,PDV000081,N,60,,2026-03-05,2026-03-22
9390,1643,595,CAM00067,PDV000081,M,Ampliar facings,,2026-03-05,2026-03-22
9391,1643,589,CAM00067,PDV000081,S,Si,,2026-03-05,2026-03-22
9392,1643,591,CAM00067,PDV000081,T,Sin comentarios,,2026-03-05,2026-03-22
9393,1644,600,CAM00067,PDV000019,M,Mejora altura,,2026-02-23,2026-05-01
9394,1644,598,CAM00067,PDV000019,N,2,Si,2026-02-23,2026-05-01
9395,1644,595,CAM00067,PDV000019,M,Sacar del cajon,,2026-02-23,2026-05-01
9396,1644,593,CAM00067,PDV000019,T,Auxiliar de farmacia,,2026-02-23,2026-05-01
9397,1644,597,CAM00067,PDV000019,S,Farmacia con producto expuesto,No,2026-02-23,2026-05-01
9398,1644,591,CAM00067,PDV000019,T,,,2026-02-23,2026-05-01
9399,1644,589,CAM00067,PDV000019,S,Si ,No,2026-02-23,2026-05-01
9400,1644,590,CAM00067,PDV000019,S,,Si,2026-02-23,2026-05-01
9401,1645,598,CAM00067,PDV000054,N,45,No,2026-03-02,2026-03-17
9402,1645,597,CAM00067,PDV000054,S,Farmacia orientada dermo,Si,2026-03-02,2026-03-17
9403,1645,590,CAM00067,PDV000054,S,Si,,2026-03-02,2026-03-17
9404,1645,,CAM00067,PDV000054,M,Mejora altura,,2026-03-02,2026-03-17
9405,1645,593,CAM00067,PDV000054,T,Pendiente de confirmar,,2026-03-02,2026-03-17
9406,1645,594,CAM00067,PDV000054,S,10 o mas,No,2026-03-02,2026-03-17
9407,1645,591,CAM00067,PDV000054,T,Titular disponible,,2026-03-02,2026-03-17
9408,1645,596,CAM00067,PDV000054,S,,Si,2026-03-02,2026-03-17
9409,1646,598,CAM00067,PDV000002,N,3,,2026-01-20,2026-02-24
9410,1646,597,CAM00067,PDV000002,S,,,2026-01-20,2026-02-24
9411,1646,592,CAM00067,PDV000002,S,Escaparate ocupado,,2026-01-20,2026-02-24
9412,1646,596,CAM00067,PDV000002,S,"0, No tienen stock",Si,2026-01-20,2026-02-24
9413,1646,,CAM00067,PDV000002,T,Pendiente de confirmar,Si,2026-01-20,2026-02-24
9414,1646,593,CAM00067,PDV000002,T,Titular disponible,No,2026-01-20,2026-02-24
9415,1646,590,CAM00067,PDV000002,S,"No, rechazan la instalación",No,2026-01-20,2026-02-24
9416,1646,589,CAM00067,PDV000002,S,No,,2026-01-20,2026-02-24
9417,1646,600,CAM00067,PDV000002,M,Sacar del cajon,,2026-01-20,2026-02-24
9418,1646,588,CAM00067,PDV000002,T,Sin comentarios,,2026-01-20,2026-02-24
9419,1646,599,CAM00067,PDV000002,S,Rechaza formación,,2026-01-20,2026-02-24
9420,1646,595,CAM00067,PDV000002,M,Mejora planograma,,2026-01-20,2026-02-24
9421,1646,594,CAM00067,PDV000002,S,"0, No esta expuesto",,2026-01-20,2026-02-24
9422,1647,599,CAM00067,PDV000094,S,No es una farmacia ,,2026-03-05,2026-04-01
9423,1647,589,CAM00067,PDV000094,S,No,No,2026-03-05,2026-04-01
9424,1647,598,CAM00067,PDV000094,N,5,No,2026-03-05,2026-04-01
9425,1647,600,CAM00067,PDV000094,M,Mejora altura,Si,2026-03-05,2026-04-01
9426,1647,588,CAM00067,PDV000094,T,Farmacéutico adjunto,,2026-03-05,2026-04-01
9427,1647,596,CAM00067,PDV000094,S,9,No,2026-03-05,2026-04-01
9428,1647,594,CAM00067,PDV000094,S,5,,2026-03-05,2026-04-01
9429,1647,595,CAM00067,PDV000094,M,Mejora altura,No,2026-03-05,2026-04-01
9430,1648,591,CAM00067,PDV000190,T,Titular disponible,,2026-02-24,2026-03-18
9431,1648,593,CAM00067,PDV000190,T,Auxiliar de farmacia,,2026-02-24,2026-03-18
9432,1648,592,CAM00067,PDV000190,S,Escaparate ocupado,Si,2026-02-24,2026-03-18
9433,1648,595,CAM00067,PDV000190,M,,,2026-02-24,2026-03-18
9434,1648,590,CAM00067,PDV000190,S,"No, rechazan la instalación",,2026-02-24,2026-03-18
9435,1648,598,CAM00067,PDV000190,N,10,,2026-02-24,2026-03-18
9436,1648,588,CAM00067,PDV000190,T,Auxiliar de farmacia,,2026-02-24,2026-03-18
9437,1648,594,CAM00067,PDV000190,S,6,,2026-02-24,2026-03-18
9438,1649,593,CAM00067,,T,Farmacéutico adjunto,No,2026-02-19,2026-04-08
